"../Data/Cs137 channel 0, 1000 events, cuts False"
L [ch],S[ch],T (trigger) [us],baseline,pulse height [bits]
4378.599999999948,0.8271593660074072,381114.568,15576.24,618.2399999999998
725.6000000002095,0.7032800441012843,381205.72000000003,15576.54,106.54000000000087
3986.8000000000175,0.8080478077656239,381465.24,15576.545,579.5450000000001
1431.6000000001222,0.7745180217937471,382596.472,15575.44,183.4400000000005
4166.40000000014,0.8060195852534355,383416.58400000003,15575.36,549.3600000000006
3533.9999999998254,0.8394170911149162,383590.02400000003,15575.3,491.2999999999993
3068.200000000157,0.8093426113030123,384403.46400000004,15576.405,389.40500000000065
1673.1999999999825,0.8608355247430144,385475.704,15575.83,262.8299999999999
3613.799999999843,0.7748837788477758,386535.096,15577.095,445.09499999999935
1192.6000000002095,0.7110934093576139,387797.064,15576.29,145.29000000000087
5151.199999999808,0.8170863099860461,388187.608,15575.755,687.7549999999992
3850.6000000001222,0.8424466316937412,389279.384,15576.065,525.0650000000005
4255.39999999979,0.801381773746329,390342.12,15575.96,543.9599999999991
3934.0000000001746,0.7920691408235624,390689.96,15575.2,529.2000000000007
3857.0000000000873,0.8453137153227749,390739.624,15575.475,535.4750000000004
4632.20000000007,0.8241980052674659,391076.02400000003,15574.93,659.9300000000003
1076.0,0.9998838289962825,391118.056,15575.375,198.375
3093.399999999965,0.8230264433956237,391667.912,15576.91,436.90999999999985
3767.199999999808,0.7844287534508693,392568.184,15575.38,517.3799999999992
1471.399999999965,0.8296180508359539,392917.17600000004,15574.66,190.65999999999985
3882.0000000001746,0.7993946419371183,392965.64,15575.45,481.4500000000007
4178.60000000021,0.8617539367251852,393470.68,15574.665,588.6650000000009
4590.0,0.8010893246187364,394147.624,15576.0,652.0
3657.6000000002095,0.7975311679789677,394410.28,15576.29,509.2900000000009
3589.0,0.8192045137921427,394458.088,15575.625,479.625
675.5999999998603,0.84617377146254,394575.192,15576.015,105.01499999999942
4329.000000000087,0.7851986601986481,394751.336,15576.225,556.2250000000004
976.3999999998778,0.8734381401065996,395009.352,15575.685,132.6849999999995
1757.9999999999127,0.7803612059158429,395905.928,15575.775,235.77499999999964
5259.400000000052,0.835755979769549,396253.704,15575.635,744.6350000000002
1819.7999999999302,0.8411776019343036,398142.232,15575.195,262.1949999999997
3784.0000000000873,0.7660544397462868,398328.376,15576.35,476.35000000000036
4273.800000000105,0.7755451822733722,398486.216,15576.145,507.14500000000044
1711.4000000000524,0.6904873203225276,399249.048,15577.26,175.26000000000022
2052.199999999808,0.8007138680441077,399582.344,15576.005,293.0049999999992
762.8000000000175,0.8397024121656904,400969.4,15575.545,120.54500000000007
2099.199999999808,0.847572884908597,402154.36,15576.005,284.0049999999992
556.6000000001222,0.720984549047673,402173.75200000004,15576.94,77.94000000000051
2868.8000000000175,0.8371618795315074,402582.088,15577.17,385.1700000000001
4065.8000000000175,0.829609179005359,402617.112,15576.045,575.0450000000001
3983.800000000105,0.8210188764496043,403187.944,15576.395,510.39500000000044
4803.000000000087,0.8466583385384016,403267.816,15576.1,696.1000000000004
2606.6000000002095,0.7625546689173174,403864.376,15577.415,309.4150000000009
3346.800000000192,0.8117530178080197,404482.664,15575.995,433.9950000000008
4080.5999999999476,0.8183049061412618,404899.832,15576.115,530.1149999999998
4269.200000000157,0.7550243605359109,406380.984,15576.03,602.0300000000007
3293.6000000001222,0.8578531090599703,406840.824,15576.565,472.5650000000005
2212.79999999993,0.8170756507592389,406868.488,15576.445,307.4449999999997
4656.599999999948,0.8283511574968934,407112.2,15576.74,612.7399999999998
4263.999999999825,0.8105945121951474,408340.2,15575.675,582.6749999999993
1470.399999999965,0.8590859630032803,408355.43200000003,15576.16,212.15999999999985
1507.0000000001746,0.8601526211014483,408420.408,15576.45,202.45000000000073
1555.0,0.7318327974276527,409045.128,15578.0,207.0
722.3999999998778,0.9296442414176228,409350.76,15575.435,117.43499999999949
1736.9999999998254,0.7494242947611388,409365.304,15576.55,230.54999999999927
1423.9999999999127,0.7683462078652041,410457.32,15575.025,171.02499999999964
1333.5999999998603,0.8977017096581428,410482.216,15574.515,236.51499999999942
995.9999999998254,0.7828815261045221,412264.44,15576.55,150.54999999999927
1119.4000000001397,0.9049044130783453,412282.12,15576.11,155.11000000000058
1750.600000000035,0.8543070947103717,412425.064,15576.59,215.59000000000015
3254.9999999998254,0.8306835637481144,412446.232,15577.175,434.1749999999993
4012.3999999997905,0.8153972684677828,412553.14400000003,15577.46,543.4599999999991
3250.200000000157,0.7452156790351093,413120.408,15576.78,405.78000000000065
2164.0000000001746,0.7905499075785095,414096.856,15575.95,319.9500000000007
2044.4000000001397,0.8109714341615696,414442.072,15577.11,307.1100000000006
550.6000000000349,0.9050127134035142,414620.248,15576.34,102.34000000000015
795.3999999998778,0.7456311289917881,415570.664,15575.935,87.93499999999949
1301.3999999997905,0.7777777777778728,415968.072,15575.96,179.95999999999913
665.8000000001921,0.72116251126449,416033.48,15576.87,112.8700000000008
4851.800000000105,0.7871614658477136,416492.088,15576.27,624.2700000000004
1510.600000000035,0.7357506950880318,417110.184,15576.965,187.96500000000015
3260.6000000001222,0.807113721400946,417691.14400000003,15575.815,434.8150000000005
745.6000000002095,0.9300228004289759,417863.8,15576.165,130.16500000000087
1859.1999999998952,0.7726307013769693,417920.29600000003,15575.855,241.85499999999956
1300.0,0.7450961538461538,418870.84,15576.125,157.125
1801.5999999999476,0.8527420071048151,419441.336,15576.74,227.73999999999978
3893.5999999998603,0.7856289808917412,420342.632,15576.265,480.2649999999994
1849.3999999997905,0.7894857791716915,421572.728,15576.335,252.33499999999913
392.9999999999127,1.1043256997457507,422055.24,15575.4,90.39999999999964
3454.20000000007,0.7619275085403161,422355.032,15575.93,427.9300000000003
3967.0,0.7772876228888329,422361.576,15575.5,544.5
3711.199999999895,0.8169123194654198,423957.672,15577.105,490.10499999999956
555.1999999999825,0.6924981988472781,425422.264,15575.455,86.45499999999993
3039.800000000192,0.8121093492992565,425562.344,15576.37,432.3700000000008
2854.5999999999476,0.793605058502078,426026.76,15576.365,369.3649999999998
2530.3999999997905,0.8020273474549987,426424.616,15576.21,372.2099999999991
2162.9999999998254,0.7675104022191869,426534.31200000003,15576.425,264.4249999999993
576.2000000001572,0.8332176327662244,427625.8,15575.78,79.78000000000065
3627.1999999999825,0.8174625055138981,428276.60000000003,15576.58,504.5799999999999
1169.0000000000873,0.6823139435414515,429436.712,15576.725,145.72500000000036
3023.799999999843,0.855223559759278,429468.44,15575.845,435.84499999999935
4556.600000000035,0.8382730544704335,430406.29600000003,15575.215,611.2150000000001
683.6000000002095,0.8925906963134176,431151.976,15575.915,103.91500000000087
748.1999999998952,0.7729885057472085,431703.0,15576.23,104.22999999999956
966.1999999999825,0.6630097288346184,431743.192,15577.08,87.07999999999993
3474.0000000001746,0.8202360391479244,431938.216,15576.7,521.7000000000007
3434.3999999998778,0.8060214302352887,432311.64,15576.56,448.5599999999995
1035.9999999999127,0.7280405405405861,432481.56,15576.65,124.64999999999964
4310.400000000052,0.7767434576837345,432549.384,15576.135,539.1350000000002
3839.4000000000524,0.7966609366046695,433343.75200000004,15576.26,472.2600000000002
745.3999999999651,0.896431446203414,433436.84,15576.16,122.15999999999985
4720.999999999825,0.790033891124784,434872.648,15575.55,624.5499999999993
3055.8000000000175,0.778527717782574,436030.88800000004,15575.045,397.0450000000001
61440.20000000007,0.8077443595561206,436298.376,15575.555,8090.555
3951.800000000192,0.8035958297484391,437419.992,15577.37,502.3700000000008
592.8000000001048,0.9445006747636988,437724.87200000003,15576.02,96.02000000000044
4496.1999999999825,0.8286664294292984,438112.04000000004,15576.33,633.3299999999999
4117.399999999965,0.7737164229853841,438443.208,15576.66,536.6599999999999
3395.199999999808,0.818832469368556,438546.376,15575.38,441.3799999999992
3442.399999999965,0.7838862421566409,439628.488,15575.41,500.40999999999985
1028.199999999808,0.7410766387863318,439734.072,15575.755,143.7549999999992
4064.8000000000175,0.8156059338712824,440668.60000000003,15575.295,533.2950000000001
4212.999999999825,0.8470211250890376,441047.44800000003,15575.3,607.2999999999993
1446.3999999997905,0.8059319690266382,441923.288,15576.46,228.45999999999913
3369.6000000001222,0.8332368827160259,442021.528,15575.815,441.8150000000005
3511.0000000001746,0.811307319851863,442796.76,15575.7,444.7000000000007
3494.4000000000524,0.8319239354395508,443221.72000000003,15575.135,519.1350000000002
873.9999999999127,0.6292906178490144,443737.592,15576.4,94.39999999999964
3352.20000000007,0.8329156971540943,443895.112,15575.18,443.1800000000003
3190.6000000001222,0.8530292108067193,443993.272,15575.815,449.8150000000005
1962.6000000001222,0.8553322123713025,444622.376,15574.815,308.8150000000005
4465.600000000035,0.8225210498029331,445209.304,15575.09,624.0900000000001
2686.6000000002095,0.7724168093500623,446504.696,15575.915,311.9150000000009
3977.4000000000524,0.8146527882536247,446685.368,15575.76,538.7600000000002
3094.1999999999825,0.8406777196044248,447174.744,15575.205,425.2049999999999
4334.0,0.7838601753576373,447871.73600000003,15576.25,558.25
1366.5999999998603,0.7716595931509451,448549.46400000004,15575.39,178.38999999999942
2972.6000000001222,0.7994432483347659,449676.02400000003,15575.565,386.5650000000005
4912.399999999878,0.8095991775914169,449813.832,15575.935,665.9349999999995
4145.600000000122,0.8227819857197806,450193.336,15576.065,510.0650000000005
3078.9999999998254,0.7471175706398498,450274.856,15576.675,365.6749999999993
3274.199999999895,0.8150387881009302,451227.64,15575.48,484.47999999999956
1779.7999999998428,0.7828969547140654,451552.056,15575.72,235.71999999999935
671.4000000001397,0.7079609770627454,452316.984,15575.985,79.98500000000058
2323.9999999999127,0.7818416523236024,452662.04000000004,15575.4,251.39999999999964
4129.599999999948,0.768700358388229,453065.832,15576.365,544.3649999999998
4030.799999999843,0.7639674506301704,453345.0,15575.72,517.7199999999993
2257.200000000157,0.7809897217791542,453816.744,15576.53,323.53000000000065
931.3999999997905,0.869873308997362,453934.968,15575.96,123.95999999999913
4298.20000000007,0.8703294402307832,455132.68,15574.93,593.9300000000003
3923.3999999998778,0.8262157822297186,455193.688,15576.435,534.4349999999995
2058.4000000000524,0.8340580062184056,456213.528,15575.885,281.8850000000002
1467.4000000000524,0.7997648902821098,456303.512,15575.635,213.63500000000022
4378.199999999808,0.8230779772509529,456425.48,15575.88,580.8799999999992
717.0000000001746,0.7241980474196741,456646.232,15576.45,77.45000000000073
2737.600000000035,0.7841905318527101,456734.12,15576.84,342.84000000000015
1605.9999999999127,0.85009339975097,456925.56,15576.65,212.64999999999964
1701.6000000002095,0.8042724494592565,457058.504,15576.79,239.79000000000087
1938.2000000000698,0.8014394799298097,457307.512,15576.43,262.4300000000003
914.3999999999651,0.9852909011373883,457467.75200000004,15575.91,138.90999999999985
1407.0000000000873,0.7112651030561153,457818.808,15577.35,171.35000000000036
1822.5999999999476,0.8246735432898241,458478.568,15576.49,258.4899999999998
3429.3999999997905,0.8494051437569659,458913.48,15575.71,528.7099999999991
916.0,0.7220251091703057,458937.0,15575.875,119.875
4424.399999999965,0.8039395172226791,459734.712,15576.91,590.9099999999999
1868.2000000000698,0.9003184883845147,460318.168,15575.555,301.5550000000003
733.8000000001048,0.7929953665848141,460345.944,15576.02,112.02000000000044
919.1999999999825,0.767352045256756,460540.152,15575.83,113.82999999999993
2095.399999999965,0.8709315643791276,461313.0,15575.91,279.90999999999985
3035.6000000001222,0.7856519304255919,461499.656,15576.065,380.0650000000005
3198.199999999808,0.8220952410731417,461991.496,15575.005,408.0049999999992
2183.4000000001397,0.7809265365942645,462966.32800000004,15576.735,257.7350000000006
4200.79999999993,0.8103575509426879,463790.552,15576.07,590.0699999999997
540.2000000000698,0.8126156978895896,464065.192,15575.555,84.55500000000029
2454.199999999808,0.7807432157118873,464557.928,15575.38,305.3799999999992
3525.9999999999127,0.7758082813386419,464845.304,15574.9,427.89999999999964
1408.0000000000873,0.7385475852272385,465177.44800000003,15574.975,183.97500000000036
3444.8000000000175,0.7910546330701317,465819.352,15575.045,495.0450000000001
2010.3999999997905,0.7359605053721224,466412.392,15575.835,281.8349999999991
4584.400000000052,0.8241972777244496,467324.00800000003,15576.01,642.0100000000002
"../Data/Cs137 channel 0, 1000 events, cuts False"
L [ch],S[ch],T (trigger) [us],baseline,pulse height [bits]
